Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_2308933469256688,2022-06-03,15:05:01,photo,"How do careers in data relate to the data science process? 💻 

Our courses will equip you with the right skills to follow these career paths. 
Enrol now - https://bit.ly/3sZYiDh.

#EXPLOREDataScience #DataScientist #DataEngineer #DataAnalyst #MachineLearningEngineer #TechCareer",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2308933469256688/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/284951731_2308933465923355_8127717659092075749_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHujCmsbHJRw1S5iLtXCewqaBlKSZLHSBpoGUpJksdIGnl6LCheBFcL2Fh_Ec_Ibgk&_nc_ohc=lH9sp0qvo3YAX9TaUXI&_nc_oc=AQklhPMPWwPXLX1MnaS7LqFpRfnw5NzU9JoCb42BMzqFENCnxKgOHwDxgJTYY73WuBo&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBpd6u-MJwTUfcZRLZuOvG6liL8nyEnMfUGpR8oO3fZcA&oe=64452CB6,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/284951731_2308933465923355_8127717659092075749_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHujCmsbHJRw1S5iLtXCewqaBlKSZLHSBpoGUpJksdIGnl6LCheBFcL2Fh_Ec_Ibgk&_nc_ohc=lH9sp0qvo3YAX9TaUXI&_nc_oc=AQklhPMPWwPXLX1MnaS7LqFpRfnw5NzU9JoCb42BMzqFENCnxKgOHwDxgJTYY73WuBo&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDydmBDOpDHoBnWx4cnttf04urcjmu-b_JZI17WYvtylQ&oe=64452CB6,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2308933469256688,,16,3,14,1,0,0,1091,983
926011594215556_2311308915685810,2022-06-06,12:07:01,photo,"You want to study Data Engineering, but you have a busy schedule and can't do it full-time. Worry not! We're now offering a Part-Time Data Engineering course, with start date 11 July 2022! 👨‍💻

Enrol now - https://bit.ly/3x89Qqu

#ExploreDataScience #DataEngineering #StudyPartTime #Upskill #TechSkills #Elearning #TechCareers #EnrolNow",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2311308915685810/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/285644279_2311308912352477_472498484099957848_n.png?stp=dst-png_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHF7lacfSU6nGjwerkwqtvA8yudlmhSLo7zK52WaFIujoFcma7OjtDW1GqPy7PFcP8&_nc_ohc=3PCfuYNudGoAX91ODjM&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC-VJIWiAz6QVU78ZgvhBoPzj3Y2miZXWspR5BnD-iCpA&oe=64452D12,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/285644279_2311308912352477_472498484099957848_n.png?stp=dst-png_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHF7lacfSU6nGjwerkwqtvA8yudlmhSLo7zK52WaFIujoFcma7OjtDW1GqPy7PFcP8&_nc_ohc=3PCfuYNudGoAX91ODjM&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBgoCI7TUfhhig0LpEz48_oqEUp0dtut3SRVo-yvkJafw&oe=64452D12,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2311308915685810,"I love to learn about History.
Specialy about Greek.",13,16,13,2,3,0,1322,1218
926011594215556_2311308915685810,2022-06-06,12:07:01,photo,"You want to study Data Engineering, but you have a busy schedule and can't do it full-time. Worry not! We're now offering a Part-Time Data Engineering course, with start date 11 July 2022! 👨‍💻

Enrol now - https://bit.ly/3x89Qqu

#ExploreDataScience #DataEngineering #StudyPartTime #Upskill #TechSkills #Elearning #TechCareers #EnrolNow",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2311308915685810/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/285644279_2311308912352477_472498484099957848_n.png?stp=dst-png_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHF7lacfSU6nGjwerkwqtvA8yudlmhSLo7zK52WaFIujoFcma7OjtDW1GqPy7PFcP8&_nc_ohc=3PCfuYNudGoAX91ODjM&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC-VJIWiAz6QVU78ZgvhBoPzj3Y2miZXWspR5BnD-iCpA&oe=64452D12,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/285644279_2311308912352477_472498484099957848_n.png?stp=dst-png_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHF7lacfSU6nGjwerkwqtvA8yudlmhSLo7zK52WaFIujoFcma7OjtDW1GqPy7PFcP8&_nc_ohc=3PCfuYNudGoAX91ODjM&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBgoCI7TUfhhig0LpEz48_oqEUp0dtut3SRVo-yvkJafw&oe=64452D12,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2311308915685810,What are the minimum requirements?,13,16,13,2,3,0,1322,1218
926011594215556_2312088092274559,2022-06-07,11:44:00,photo,"There's less than one week left to apply! ⌛ 
What are you waiting for? 
Enrol now - https://bit.ly/3sZYiDh.

#ExploreDataScience #DataScience #DataEngineering #DataAnalytics #Upskill #TechSkills #Elearning #TechCareers #EnrolNow",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2312088092274559/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/285472501_2312088088941226_5760134205858921_n.png?stp=dst-png_p130x130&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGZLZSxpjHCuvEZYSosRG1hoUZAEMSGL-OhRkAQxIYv43VXJd8wZsV4N5hiVNVi1g4&_nc_ohc=SsztqV-HY0kAX9PPtZi&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBJTQlXpmuW1Y_x_wlOqgkNUBmh9bI4KIeUc-UzA--wkg&oe=6445E17A,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/285472501_2312088088941226_5760134205858921_n.png?stp=dst-png_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGZLZSxpjHCuvEZYSosRG1hoUZAEMSGL-OhRkAQxIYv43VXJd8wZsV4N5hiVNVi1g4&_nc_ohc=SsztqV-HY0kAX9PPtZi&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCcDr91zwSaQCcwYeE-QiNB4dsl6cZ4kn7NS4lur0mSpQ&oe=6445E17A,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2312088092274559,Explore Data Science Academy is the place where you can learn on demand tech skills. Grab the opportunity folks.,14,19,14,,4,0,945,855
926011594215556_2312088092274559,2022-06-07,11:44:00,photo,"There's less than one week left to apply! ⌛ 
What are you waiting for? 
Enrol now - https://bit.ly/3sZYiDh.

#ExploreDataScience #DataScience #DataEngineering #DataAnalytics #Upskill #TechSkills #Elearning #TechCareers #EnrolNow",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2312088092274559/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/285472501_2312088088941226_5760134205858921_n.png?stp=dst-png_p130x130&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGZLZSxpjHCuvEZYSosRG1hoUZAEMSGL-OhRkAQxIYv43VXJd8wZsV4N5hiVNVi1g4&_nc_ohc=SsztqV-HY0kAX9PPtZi&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBJTQlXpmuW1Y_x_wlOqgkNUBmh9bI4KIeUc-UzA--wkg&oe=6445E17A,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/285472501_2312088088941226_5760134205858921_n.png?stp=dst-png_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGZLZSxpjHCuvEZYSosRG1hoUZAEMSGL-OhRkAQxIYv43VXJd8wZsV4N5hiVNVi1g4&_nc_ohc=SsztqV-HY0kAX9PPtZi&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCcDr91zwSaQCcwYeE-QiNB4dsl6cZ4kn7NS4lur0mSpQ&oe=6445E17A,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2312088092274559,Those who applied when can we expect the feedback?,14,19,14,,4,0,945,855
926011594215556_2313083208841714,2022-06-08,15:53:01,photo,"Simple linear regression can easily be implemented in Python using Sklearn or statsmodels libraries. Other valuable libraries include NumPy for handling arrays and calculating basic statistics, pandas to simplify ingesting and working with data, and matplotlib for visualising the data and model results.

#ExploreDataScience #DataAnalytics #DataScience #DataEngineering #ML #MachineLearning #Regression #UpSkill #Elearning #4IR",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2313083208841714/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/286815770_2313083202175048_2053925557997314914_n.png?stp=dst-png_p130x130&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeES8nhB_65P6x_9PAEXbpQCjcT714RJ0HuNxPvXhEnQeyhe9IHMnzFIPExDbNeWn9k&_nc_ohc=du6xdeyHBGwAX8EDwh1&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCIKFdWvi9WJkzdoGdk55EFZtJyh5fzNPdXDLjTfjCJOQ&oe=6445F11B,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/286815770_2313083202175048_2053925557997314914_n.png?stp=dst-png_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeES8nhB_65P6x_9PAEXbpQCjcT714RJ0HuNxPvXhEnQeyhe9IHMnzFIPExDbNeWn9k&_nc_ohc=du6xdeyHBGwAX8EDwh1&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfAmmKOIQxYyiZWA98iy-ivGA5cbJ6eLcO8qFXgSrXyKrQ&oe=6445F11B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2313083208841714,,8,,5,1,0,0,753,662
926011594215556_2313753568774678,2022-06-09,12:47:00,photo,"Meet the EXPLORERs 👩‍🚀
Raisa is one of our data science course facilitators. Do you have any questions for her?

Let us know in the comments 💬

#EXPLOREDataScience #EXPLOREteam #DataScience #Teacher  #TechTeacher #CourseFacilitator",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2313753568774678/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/286507731_2313753565441345_7436196547906966246_n.png?stp=dst-png_p130x130&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFi_O8Ofg_al2x8Q8je-bwNNVwnUfwRK5w1XCdR_BErnF3Ts8dFVP0gC4-aO49sg70&_nc_ohc=7YSa9VeFymgAX8S7-mQ&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCtKmREZlpvQRfcSWMS-lawKQDDf1Wfh-GIhPRuWgLdGA&oe=64452575,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/286507731_2313753565441345_7436196547906966246_n.png?stp=dst-png_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFi_O8Ofg_al2x8Q8je-bwNNVwnUfwRK5w1XCdR_BErnF3Ts8dFVP0gC4-aO49sg70&_nc_ohc=7YSa9VeFymgAX8S7-mQ&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBPRoNSqQxEXB1Q_8gSgYD3zxhh21Xt6Gn6nO0BT433zg&oe=64452575,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2313753568774678,"Hi Raisa, Do you ever get overwhelmed by student queries? If yes, how do you handle it. If No, how do you ease the worries of students who submit a query?",16,,13,,4,0,895,788
926011594215556_2314641485352553,2022-06-10,14:55:52,video_inline,"The lives of our graduates have been changed!

Follow Keamogetswe's footsteps and enrol in one of our courses: https://bit.ly/3mtMKEp

#EXPLOREDataScience #DataScience #DataEngineering #DataAnalytics #Elearning #TechSkills #Upskill #4IR",https://www.facebook.com/782018736807135/videos/875595343835751,Student Testimonial - Keamogetswe Makete,https://scontent-lhr8-1.xx.fbcdn.net/v/t15.5256-10/286478802_434144654851432_1070258898956659822_n.jpg?stp=dst-jpg_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeEAjFWxGgU0fDcGzatLl8eCIpJB03rhCMsikkHTeuEIyzrs5R6oK0QN4e_VVH1syP4&_nc_ohc=VVPp9bIN4ssAX_JbClh&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCDLTVUZFwc3t7UxzBBcEsfobMZVuYcVfaUrSVMl-z9uw&oe=64459BFB,https://scontent-lhr8-1.xx.fbcdn.net/v/t15.5256-10/286478802_434144654851432_1070258898956659822_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeEAjFWxGgU0fDcGzatLl8eCIpJB03rhCMsikkHTeuEIyzrs5R6oK0QN4e_VVH1syP4&_nc_ohc=VVPp9bIN4ssAX_JbClh&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBJVgdg1NU7jN23wq8zbNqqj-Ooc6dbMyXfzuLhBehJuQ&oe=64459BFB,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2314641485352553,EDSA is a very good initiative that bridges the youth into the tech space with a much sought after skill. We see you EDSA... Kudos,28,6,17,,1,0,563,430
926011594215556_2316978231785545,2022-06-13,12:14:01,photo,"Meet the EXPLORERs 👩‍🚀

Chelsea is a creative expert. She's one of the EXPLORERs creating the motion graphics videos for our courses. All her cats are part of our team too🐈 and she's super organised.

Do you have any questions for her? Let us know in the comments 💬

#EXPLOREDataScience #EXPLOREteam #Teacher
#DataScience #TechTeacher",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2316978231785545/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/286195232_2316978228452212_8840891279974820719_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGdlPJmLC1kkckltW5JVIdUNJm3jUHEREQ0mbeNQcRERO0zsC-gfl044CPo0YcRcco&_nc_ohc=yOmjzPwXv4gAX8Z8RN4&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDeQWlLKoEghwg10JZEDC2flwExF2Q6QXtOjmzuErbkdQ&oe=644479D4,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/286195232_2316978228452212_8840891279974820719_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGdlPJmLC1kkckltW5JVIdUNJm3jUHEREQ0mbeNQcRERO0zsC-gfl044CPo0YcRcco&_nc_ohc=yOmjzPwXv4gAX8Z8RN4&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAPwF2UwLEcYbK5CgiqbuBFr6X8raXabE_6yn6FbG_I-A&oe=644479D4,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2316978231785545,"Hi Chelsea, I will like to know why you switched from a videographer to a Motion designer?",14,,13,,4,0,925,837
926011594215556_2317866958363339,2022-06-14,16:09:01,photo,"Classification problems are a subset of machine learning problems where we attempt to categorise data into specific classes. 

#ExploreDataScience #DataAnalytics #DataScience #DataEngineering #ML #MachineLearning #AI #UpSkill #Elearning #4IR",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2317866958363339/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/287731094_2317866955030006_5675633317908631792_n.png?stp=dst-png_p130x130&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG-WjNhddEJHtUS9JPf5TbcrR7cRqHuzzOtHtxGoe7PM7GkEebspsBqDT509YXpG08&_nc_ohc=KfHyWFPSuP0AX8cGR5O&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfABIaB62V4zmRDlcR2nnSVWYBuHD-pqs5st1C_hc02ySQ&oe=6445FDD9,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/287731094_2317866955030006_5675633317908631792_n.png?stp=dst-png_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeG-WjNhddEJHtUS9JPf5TbcrR7cRqHuzzOtHtxGoe7PM7GkEebspsBqDT509YXpG08&_nc_ohc=KfHyWFPSuP0AX8cGR5O&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDEL93zHI7CjjvnszpPrKgOnuY3X77ZFem22Q0Nh08cfw&oe=6445FDD9,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2317866958363339,,9,,7,,0,0,717,658
926011594215556_2318933218256713,2022-06-15,19:47:07,photo,"Classification problems can be split into two categories, either binary or multi-class classification. Binary classification deals with data that can fall into one of two categories, whereas multi-class classification deals with data that can fit into one of the multiple categories available.

#ExploreDataScience #DataAnalytics #DataScience #DataEngineering #ML #MachineLearning #AI #UpSkill #Elearning #4IR",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2318933218256713/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/287041959_2318933214923380_5666139393313233900_n.png?stp=dst-png_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGLLgbQ9da_l5ecjmz3ZuJY0aF5ZFyGt6bRoXlkXIa3pta7rwT6-TgFiBY_BUDG3ns&_nc_ohc=THWrQp-E8C0AX9WuXKq&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfBa3q8Oa8hz8w9SovktwaTNMegaJhHXkuUs-3YH8vuwiw&oe=64459578,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/287041959_2318933214923380_5666139393313233900_n.png?stp=dst-png_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGLLgbQ9da_l5ecjmz3ZuJY0aF5ZFyGt6bRoXlkXIa3pta7rwT6-TgFiBY_BUDG3ns&_nc_ohc=THWrQp-E8C0AX9WuXKq&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCpF4RUE1PEswXeXmU5Yh1dDB3IGxfGHlgUIiIwe8UIRg&oe=64459578,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2318933218256713,Great concept. I can't wait to be the part of this amazing academy 😊,12,,9,2,1,0,909,840
926011594215556_2319444914872210,2022-06-16,12:48:00,photo,"Life after EXPLORE. 🚀 

Enrol before 11 July, and you can also have a life-changing experience - https://bit.ly/3mtMKEp.

#EXPLOREDataScience #DataScience #DataEngineering #Upskill #TechSkills #4IR.",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2319444914872210/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/287379575_2319444911538877_4356854825135994948_n.png?stp=dst-png_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFKCPQiTDs-1DNMRYQb2eeISSGq9HkzdIxJIar0eTN0jKgXOySFH_XiwU8erTnlhrY&_nc_ohc=qIR8mCwfslsAX8MV_N0&_nc_oc=AQmSU56d1EnqH9mcbSQ7cCYc5RlSst9kIKi6mhnAAyUlcu_--zWJpstOJRXEQJpB5H4&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAPE1GlXES1tCpehvffOf1Nmx9lkgCOIGIkM5OeWs5Csg&oe=64457F8B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/287379575_2319444911538877_4356854825135994948_n.png?stp=dst-png_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFKCPQiTDs-1DNMRYQb2eeISSGq9HkzdIxJIar0eTN0jKgXOySFH_XiwU8erTnlhrY&_nc_ohc=qIR8mCwfslsAX8MV_N0&_nc_oc=AQmSU56d1EnqH9mcbSQ7cCYc5RlSst9kIKi6mhnAAyUlcu_--zWJpstOJRXEQJpB5H4&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCFBrUhaJlamxe30dItn9TlG3hrrAKp-EvmPcztKmttGg&oe=64457F8B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2319444914872210,I really can't wait to get started 😍,13,7,11,,3,0,1227,1122
926011594215556_2319444914872210,2022-06-16,12:48:00,photo,"Life after EXPLORE. 🚀 

Enrol before 11 July, and you can also have a life-changing experience - https://bit.ly/3mtMKEp.

#EXPLOREDataScience #DataScience #DataEngineering #Upskill #TechSkills #4IR.",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2319444914872210/?type=3,Timeline photos,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/287379575_2319444911538877_4356854825135994948_n.png?stp=dst-png_p130x130&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFKCPQiTDs-1DNMRYQb2eeISSGq9HkzdIxJIar0eTN0jKgXOySFH_XiwU8erTnlhrY&_nc_ohc=qIR8mCwfslsAX8MV_N0&_nc_oc=AQmSU56d1EnqH9mcbSQ7cCYc5RlSst9kIKi6mhnAAyUlcu_--zWJpstOJRXEQJpB5H4&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAPE1GlXES1tCpehvffOf1Nmx9lkgCOIGIkM5OeWs5Csg&oe=64457F8B,https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/287379575_2319444911538877_4356854825135994948_n.png?stp=dst-png_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFKCPQiTDs-1DNMRYQb2eeISSGq9HkzdIxJIar0eTN0jKgXOySFH_XiwU8erTnlhrY&_nc_ohc=qIR8mCwfslsAX8MV_N0&_nc_oc=AQmSU56d1EnqH9mcbSQ7cCYc5RlSst9kIKi6mhnAAyUlcu_--zWJpstOJRXEQJpB5H4&_nc_ht=scontent-lhr8-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCFBrUhaJlamxe30dItn9TlG3hrrAKp-EvmPcztKmttGg&oe=64457F8B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2319444914872210,Real transformation. Personal growth. People skills. Digital skills. Keep up the amazing work.,13,7,11,,3,0,1227,1122
926011594215556_2320348651448503,2022-06-17,14:42:00,photo,"What skills and tools do you need to be a data engineer? Comment and let us know if you can think of any other.

#ExploreDataScience #DataEngineer #Skills #UpSkill #TechSkills #Tools #Mathematics #Programming #Statistics #ProblemSolving #4IR",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2320348651448503/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/288181565_2320348648115170_4323007897969088645_n.png?stp=dst-png_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeH536hEhe4sqXhz6pde-TxseINu2pVgw1l4g27alWDDWawHri9uL3fH-xH5GJ1t8u8&_nc_ohc=rKJ8xQqVHfwAX_kCIFU&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfCvoZeev8T_BOI0TfARAtrHIuP1siMpgoht6YIk2PXc0Q&oe=64457FCA,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/288181565_2320348648115170_4323007897969088645_n.png?stp=dst-png_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeH536hEhe4sqXhz6pde-TxseINu2pVgw1l4g27alWDDWawHri9uL3fH-xH5GJ1t8u8&_nc_ohc=rKJ8xQqVHfwAX_kCIFU&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfDkzJSkSr4F4bzhT8kpItfQWzXtE3T6C4FHH1ntnbD5Ug&oe=64457FCA,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2320348651448503,,10,,8,1,0,1,711,645
926011594215556_2322755794541122,2022-06-20,11:33:01,photo,"Meet the EXPLORERs 👨‍🚀 
Ockert is a Data Engineer at EXPLORE AI. 

Do you have any questions for him?
Let us know in the comments 💬 

You can also become a Data Engineer by enrolling for one of our courses: https://bit.ly/3mN75EP.

#EXPLOREDataScience #DataEngineering #EXPLORER #EXPLOREAI",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2322755794541122/?type=3,Timeline photos,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/287835992_2322755787874456_4072588419122675816_n.png?stp=dst-png_p130x130&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGbo3acx6T3s0C1HNAA13gK_Ewp0A9BL6z8TCnQD0EvrHTHX6n8umAuO1ExNGqy26I&_nc_ohc=8tPdNjW2YWEAX_0DbhY&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfDMUTJkndDyv-WkDAgUbzsTWjUiXpZONWtP2AyVQyPWIw&oe=6444AE70,https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/287835992_2322755787874456_4072588419122675816_n.png?stp=dst-png_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGbo3acx6T3s0C1HNAA13gK_Ewp0A9BL6z8TCnQD0EvrHTHX6n8umAuO1ExNGqy26I&_nc_ohc=8tPdNjW2YWEAX_0DbhY&_nc_ht=scontent-lhr8-2.xx&edm=AKIiGfEEAAAA&oh=00_AfA98nhKigQjR3uemc7pRWMMUWzjUFpQjzD1guB6bf0PEw&oe=6444AE70,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2322755794541122,"Hello Ockert,

What is the most important life lesson you have learnt since you came to EXPLORE?",16,3,12,,8,2,933,863
